time,outdoor_temp,indoor_temp,heating_temp,heating_on
593,-1.4843872376404743,22.21942431006359,25.678068914959645,0
594,-1.4643465807836802,22.226199499276333,25.66080956788123,0
595,-1.444363718392188,22.232695454053605,25.64366899731209,0
596,-1.424439030910892,22.238917472967774,25.62664523969037,0
597,-1.4045728976771232,22.244870755391126,25.609736367268873,0
598,-1.3847656969134192,22.250560403332095,25.59294048744919,0
599,-1.365017805720333,22.255991423237532,25.576255742128133,0
600,-1.3453296000692467,22.261168727761603,25.5596803070563,0
601,-1.3257014547952148,22.266097137501962,25.543212391208527,0
602,-1.3061337435898315,22.270781382703785,25.526850236166002,0
603,-1.2866268389941107,22.27522610493227,25.510592115509834,0
604,-1.2671811123913979,22.279435858714187,25.494436334225856,0
605,-1.2477969340002972,22.283415113149065,25.478381228120472,0
606,-1.2284746728676232,22.287168253490524,25.46242516324732,0
607,-1.209214696861376,22.290699582698384,25.446566535344576,0
608,-1.1900173726637346,22.294013322962027,25.430803769282665,0
609,-1.1708830657640812,22.29711361719559,25.41513531852223,0
610,-1.1518121404520363,22.30000453050546,25.399559664582146,0
611,-1.132804959810529,22.302690051630652,25.38407531651739,0
612,-1.1138618857088796,22.30517409435649,25.368680810406584,0
613,-1.094983278795913,22.30746049890218,25.353374708849064,0
614,-1.0761694984930918,22.309553033282658,25.338155600471232,0
615,-1.0574209029876749,22.31145539464527,25.323022099442102,0
616,-1.0387378492258943,22.313171210581725,25.3079728449978,0
617,-1.0201206929061617,22.314704040415737,25.29300650097489,0
618,-1.001569788472298,22.31605737646688,25.278121755352352,0
619,-0.9830854891067835,22.31723464529104,25.263317319802045,0
620,-0.9646681467240343,22.318239208897932,25.248591929247524,0
621,-0.9463181119636985,22.319074365946054,25.233944341431016,0
622,-0.92803573418399,22.319743352915584,25.219373336488438,0
623,-0.9098213614550268,22.32024934525954,25.204877716532295,0
624,-0.8916753405522098,22.320595458533656,25.1904563052423,0
625,-0.8735980169496216,22.320784749505357,25.176107947463617,0
626,-0.8555897348134436,22.320820217242215,25.16183150881251,0
627,-0.8376508369954117,22.32070480418026,25.14762587528935,0
628,-0.8197816650262797,22.32044139717255,25.133489952898767,0
629,-0.8019825591093257,22.320032828518325,25.119422667276865,0
630,-0.7842538581138685,22.31948187697313,25.105422963325346,0
631,-0.7665958995688209,22.31879126874024,25.09148980485242,0
632,-0.7490090196562584,22.317963678443785,25.077622174220377,0
633,-0.7314935532050248,22.317001730083817,25.063819071999696,0
634,-0.7140498336843537,22.315907997973763,25.050079516629566,0
635,-0.6966781931975183,22.314685007660508,25.03640254408472,0
636,-0.6793789624755151,22.313335236827466,25.022787207548433,0
637,-0.6621524708707596,22.311861116180957,25.009232577091595,0
638,-0.64499904635082,22.31026503032018,24.995737739357736,0
639,-0.6279190154921741,22.30854931859111,24.982301797253903,0
640,-0.6109127034739883,22.30671627592457,24.968923869647256,0
641,-0.5939804340719301,22.304768153658852,24.955603091067314,0
642,-0.5771225296520015,22.302707160347087,24.942338611413714,0
643,-0.5603393111644022,22.30053546254969,24.929129595669394,0
644,-0.5436310981374186,22.298255185612174,24.915975223619107,0
645,-0.526998208671345,22.295868414428547,24.902874689573153,0
646,-0.510440959432418,22.293377194190622,24.88982720209624,0
647,-0.4939596656467984,22.290783531123445,24.876831983741376,0
648,-0.4775546410945628,22.288089393207155,24.863888270788703,0
649,-0.4612261981037298,22.28529671088546,24.850995312989188,0
650,-0.4449746475443179,22.28240737776105,24.838152373313047,0
651,-0.42880029882242354,22.279423251278125,24.825358727702874,0
652,-0.412703459874332,22.27634615339232,24.81261366483132,0
653,-0.39668443716065305,22.273177871228242,24.799916485863307,0
654,-0.38074353566048824,22.269920157724833,24.787266504222615,0
655,-0.36488105886562394,22.266574732268836,24.774663045362846,0
656,-0.34909730877475376,22.263143281316516,24.762105446542616,0
657,-0.3333925858877267,22.259627459003916,24.749593056604922,0
658,-0.31776718919982994,22.25602888774581,24.737125235760626,0
659,-0.3022214161960912,22.2523491588236,24.72470135537594,0
660,-0.2867555628456211,22.248589832962335,24.712320797763873,0
661,-0.2713699235959721,22.244752440897084,24.69998295597954,0
662,-0.2560647913675398,22.240838483928815,24.687687233619286,0
663,-0.24084045754797945,22.236849434470013,24.67543304462354,0
664,-0.2256972119866596,22.232786736580216,24.663219813083323,0
665,-0.21063534298915076,22.228651806491662,24.651046973050367,0
666,-0.19565513731172324,22.224446033125197,24.638913968350742,0
667,-0.18075688015590252,22.22017077859667,24.626820252401973,0
668,-0.16594085516302925,22.21582737871397,24.614765288033535,0
669,-0.15120734440886174,22.211417143464868,24.602748547310693,0
670,-0.13655662839820693,22.20694135749585,24.590769511361618,0
671,-0.12198898605957886,22.20240128058211,24.57882767020772,0
